,eval_cost,eval_accu,train_cost,train_accu,test_cost,test_accu
0,0.7573884095488189,8834,0.8081870404519553,43770,0.7804618279004418,8788
1,0.6364900625175305,9119,0.6834613175509725,45099,0.684389392319764,9002
2,0.587394926465782,9187,0.6141655486626058,45649,0.6320637147456015,9112
3,0.5820276237339952,9192,0.5999654410843227,45605,0.6153424203220671,9109
4,0.5119595966279288,9278,0.528369323268445,46204,0.5423398764669928,9222
5,0.5414668829394153,9240,0.5465446677009794,46168,0.5806676416061103,9168
6,0.5851813958059247,9249,0.588083051031126,46112,0.6121110472360002,9179
7,0.5140552346815872,9293,0.4933983926630582,46530,0.5369325063958992,9261
8,0.5617239208228224,9253,0.5477517132338167,46297,0.6024741889493077,9195
9,0.5003833283661785,9335,0.4838884343145443,46663,0.5243993271491936,9304
10,0.527565154982416,9299,0.5179706612047815,46521,0.5730084853920451,9236
11,0.514855109597519,9344,0.4913113075280187,46632,0.5434812065693105,9294
12,0.48650989605607914,9317,0.4632630301693599,46658,0.5105113221033225,9269
13,0.4849591263293875,9338,0.457698963382509,46897,0.5120611036719586,9325
14,0.5148500069023332,9338,0.4840623550115795,46721,0.558399392010761,9233
15,0.5153939959308508,9347,0.48641357284179115,46767,0.5571556253891622,9303
16,0.523417723166643,9337,0.480011263881034,46807,0.5450797361582278,9298
17,0.5106478469084795,9353,0.46116778377243073,46919,0.5319333768418754,9304
18,0.4765112412134629,9386,0.43912332487071914,47027,0.5099954487403077,9351
19,0.4915279287083518,9353,0.4559408816483935,46854,0.5396783026567801,9278
20,0.47412990494605867,9386,0.43244841442291737,46967,0.508783489697171,9335
21,0.49548992106377704,9336,0.44554514085465247,46940,0.5278801320292857,9314
22,0.5047137238070974,9367,0.4521054168959899,47047,0.5189883184366284,9353
23,0.4819932943817908,9361,0.4312813301224378,47011,0.5142506224530576,9292
24,0.4831880650716595,9362,0.4310566514099997,47044,0.5147488426012873,9325
25,0.493339033950128,9385,0.4400798543172712,47040,0.521999993516384,9335
26,0.4806390745147861,9367,0.4239858476437661,47065,0.5075600446528514,9329
27,0.46286569958339696,9396,0.39918616104418614,47238,0.4811878479951162,9360
28,0.4783507759510217,9364,0.41336636448196634,47136,0.4996244752155369,9338
29,0.4985213361485048,9381,0.43592287442766586,47064,0.5314100854093439,9294
30,0.46901844089726974,9414,0.4011364289121625,47282,0.5055541368806602,9362
31,0.4712252703355204,9393,0.402671869127189,47208,0.5013718754651266,9352
32,0.5018564263073035,9389,0.42817227463481977,47132,0.5290998292944679,9312
33,0.49124670602378273,9372,0.4203578716215837,47175,0.5321703999145634,9340
34,0.5132533183344523,9367,0.4430592717764335,47137,0.5472213561251625,9304
35,0.49269110487537954,9401,0.4260663371112373,47188,0.5320353868513981,9348
36,0.4672781646878877,9418,0.39350556577344026,47343,0.5057911879277798,9374
37,0.4783489629863409,9390,0.4067662657194811,47204,0.5158115111573682,9325
38,0.5092896095908429,9382,0.43385447143131955,47181,0.5441522508299657,9329
39,0.5084159123273041,9390,0.4200383083030546,47200,0.5419829088626421,9327
40,0.500031345470996,9392,0.41061954724870015,47280,0.5245730127728268,9356
41,0.48583885526953907,9411,0.4045293907256091,47291,0.5250441340283644,9329
42,0.4871030273041919,9385,0.3933032655393565,47275,0.513204233618476,9347
43,0.48595037346141134,9396,0.3954395268188422,47307,0.5113023763128768,9343
44,0.46069179285332845,9404,0.36643121841134213,47499,0.4809787600304614,9387
45,0.4974386547260855,9384,0.39924453966627643,47330,0.5263247215236139,9339
46,0.4709337501720213,9402,0.3782265863459072,47397,0.5041689240430373,9366
47,0.49265836442748856,9372,0.39949130752314493,47286,0.5307890146399035,9324
48,0.4789014468628756,9389,0.3851755472800924,47401,0.5091661134998827,9360
49,0.482681755282437,9390,0.3745150373102881,47437,0.5029451409709885,9370
