,eval_cost,eval_accu,train_cost,train_accu,test_cost,test_accu
50,0.6965583793151487,9303,0.15987854592211925,9944,0.7282403326482005,9252
51,0.6947053976375475,9292,0.1582146506117286,9947,0.7243047508116731,9245
52,0.6960067655415929,9291,0.1602348926379357,9948,0.725880949524546,9254
53,0.7137604078832512,9281,0.15802597846879163,9949,0.7408410199834091,9244
54,0.7011467991325946,9311,0.15283722668020133,9953,0.7282180117910428,9253
55,0.6964270708399479,9313,0.15102632620360723,9956,0.7281036799864634,9252
56,0.7058282187573958,9306,0.15110312742494064,9953,0.7348080614070523,9250
57,0.6933749944453091,9299,0.14927824385392227,9957,0.7266652166180854,9251
58,0.7079691227445897,9283,0.14716353461339016,9956,0.7416326988675904,9248
59,0.6990572780648034,9299,0.14618332837853926,9958,0.7322688868473517,9240
60,0.7176078887634146,9283,0.14697203247954593,9955,0.7373093769902334,9248
61,0.7113238667594131,9280,0.14613660114269098,9959,0.7410105019151962,9251
62,0.7056906436887284,9297,0.14206317335578095,9961,0.7431374737255851,9242
63,0.7107134747694763,9294,0.14054141928154865,9960,0.7426826639059516,9266
64,0.709676704060657,9287,0.13958052757015932,9961,0.7430905077942482,9253
65,0.7262630242275316,9290,0.14100740344768425,9960,0.7504750390491789,9239
66,0.7178686439100164,9286,0.13907258527953534,9962,0.753744851942676,9247
67,0.7216169953250128,9287,0.1379179929731955,9962,0.7539299466675152,9234
68,0.7199196936020457,9294,0.1331145635807044,9965,0.7453389848569192,9257
69,0.7203888483786189,9275,0.13622575736390416,9960,0.7532120220925814,9251
70,0.7209248825321201,9289,0.1321928750521175,9963,0.750949988059498,9243
71,0.7197520093221302,9309,0.12986590269990025,9968,0.7450220471322686,9258
72,0.7161613552036724,9289,0.1299379967288879,9966,0.7431990858085947,9265
73,0.7171121412888464,9288,0.12694199481555568,9968,0.7430101587346258,9257
74,0.7191282063216099,9293,0.12569906930625863,9971,0.7430565725728514,9267
75,0.7256942409111224,9286,0.12688933897213728,9970,0.7538786281593626,9245
76,0.7154552716429916,9293,0.12431660152279313,9972,0.7414779335171012,9262
77,0.7201506514815217,9282,0.12378049787595533,9974,0.7485774853047718,9262
78,0.731824619288407,9275,0.12479637176358988,9973,0.7611629602256905,9238
